test_id,vehicle_id,test_date,test_class_id,test_type,test_result,test_mileage,postcode_area,make,model,colour,fuel_type,cylinder_capacity,first_use_date
1944533411,212668384,2020-01-02,4,NT,F,57784,DA,LAND ROVER,RANGE ROVER,GREY,PE,3947,1994-12-31
1550395315,739807816,2020-01-02,4,NT,F,64381,BS,TOYOTA,YARIS,GOLD,PE,1299,2001-11-01
364797443,307642962,2020-01-02,4,NT,F,50227,BH,FORD,C-MAX,SILVER,DI,1560,2012-07-28
1199851795,859158315,2020-01-02,4,NT,P,62917,L,DACIA,SANDERO,SILVER,PE,898,2015-01-28
1122168469,1129101932,2020-01-02,7,NT,F,78671,GU,VAUXHALL,VIVARO,SILVER,DI,1995,2013-01-04
679709201,1117047760,2020-01-02,4,NT,P,172743,SM,BMW,3 SERIES,BLACK,DI,1995,2009-09-03
1010197419,1139212775,2020-01-02,4,NT,P,38774,RH,SKODA,YETI,WHITE,PE,1197,2014-01-10
753161439,664339735,2020-01-02,2,NT,P,3077,B,SUZUKI,GW,BLACK,PE,248,2014-09-29
524890691,120539223,2020-01-02,4,NT,P,36663,TA,MERCEDES-BENZ,A,SILVER,PE,1595,2014-05-23
1458678541,356459108,2020-01-02,4,NT,P,113887,LL,BMW,3 SERIES,BLACK,PE,1995,2009-11-30
512051087,940170558,2020-01-02,4,NT,P,78689,SL,HONDA,CR-V,WHITE,PE,1997,2011-05-26
13904755,1346529034,2020-01-02,4,NT,F,68642,OX,AUDI,A3,BLACK,DI,1896,2012-01-24
1680878655,1353757397,2020-01-02,4,NT,P,22190,BL,NISSAN,JUKE,BLACK,PE,1598,2016-11-30
949235617,1474391646,2020-01-02,4,NT,F,110512,PO,FORD,FOCUS,GREY,PE,1596,2006-02-22
138914383,895164359,2020-01-02,4,NT,P,13166,WA,CITROEN,DISPATCH,GREY,DI,1560,2016-01-29
1574133563,87388020,2020-01-02,4,NT,F,108350,BS,FORD,FOCUS,BLUE,PE,1596,2005-05-26
479505349,1186218993,2020-01-02,4,NT,F,127056,ST,CITROEN,BERLINGO,RED,DI,1560,2017-01-30
1236279453,845084760,2020-01-02,4,NT,P,55167,WR,FORD,TRANSIT,WHITE,DI,2198,2012-08-08
1359746069,973663878,2020-01-02,4,NT,F,44946,SE,NISSAN,QASHQAI,SILVER,PE,1598,2007-10-10
976108669,452901482,2020-01-02,4,NT,PRS,70784,UB,MERCEDES,C 180,BROWN,PE,1799,1994-12-31
62973043,1280188313,2020-01-02,4,NT,PRS,84025,SG,FORD,FIESTA,MULTI-COLOUR,DI,1560,2015-02-05
776501739,936469791,2020-01-02,4,NT,P,26292,B,FORD,KUGA,BLUE,PE,1498,2017-03-01
1782150035,232433126,2020-01-02,4,NT,F,125538,B,MERCEDES,ML320CDI,SILVER,DI,,2008-12-17
1205325507,854712541,2020-01-02,4,NT,P,60127,NW,BMW,X3,WHITE,DI,1995,2015-12-10
897479253,1245671688,2020-01-02,4,RT,P,63575,SK,NISSAN,MICRA,BLACK,PE,1240,2006-06-23
150210975,1338103587,2020-01-02,4,NT,F,29583,LE,AUDI,A1,WHITE,PE,999,2016-01-09
1722183103,1432312606,2020-01-02,2,NT,P,23189,NR,HONDA,ST1100,WHITE,PE,1100,2002-12-31
1072552039,469257965,2020-01-02,4,RT,P,32570,E,VAUXHALL,ASTRA,BLACK,PE,1364,2015-12-18
1932091755,133296994,2020-01-02,4,NT,F,104907,WR,FIAT,500,SILVER,PE,1242,2009-07-30
679908175,599781723,2020-01-02,4,NT,P,27945,BH,FORD,KA,BLACK,PE,1242,2014-01-29
1212342231,883955700,2020-01-02,4,NT,P,9808,BN,FIAT,PANDA,RED,PE,1242,2011-12-07
254020237,1175260125,2020-01-02,4,NT,P,45311,CM,LAND ROVER,RANGE ROVER SPORT,BLUE,DI,2993,2015-01-28
367136351,697949654,2020-01-02,4,NT,F,90925,EN,MAZDA,3,BLUE,PE,1598,2008-03-26
869960499,75824417,2020-01-02,4,NT,P,12253,TA,SUZUKI,VITARA,WHITE,PE,1586,2017-01-26
1284003703,811822416,2020-01-02,4,NT,P,95930,B,LAND ROVER,FREELANDER,SILVER,DI,2179,2008-05-29
1311672651,164982145,2020-01-02,4,NT,P,80220,S,VAUXHALL,INSIGNIA,BLACK,DI,1598,2016-08-19
1831019349,1347813379,2020-01-02,4,NT,P,62442,TS,CITROEN,C4,GREY,DI,1560,2014-06-27
1950007123,134705850,2020-01-02,4,NT,P,75962,SN,VOLKSWAGEN,POLO,BLACK,PE,1198,2008-03-01
1629670433,614540975,2020-01-02,4,NT,P,87933,BS,FORD,FOCUS,GREY,DI,1499,2016-01-04
1456140659,219155845,2020-01-02,4,NT,P,73894,CR,VAUXHALL,VIVARO,WHITE,DI,1598,2017-01-05
1469975133,678890314,2020-01-02,4,NT,F,46054,GL,AUDI,TT,RED,PE,1984,2011-03-15
1470373081,67540268,2020-01-02,4,NT,P,26142,W,MINI,MINI,GREEN,PE,1598,2010-01-21
1192087955,987088496,2020-01-02,4,NT,F,106427,B,LAND ROVER,RANGE ROVER SPORT,GREY,DI,3630,2009-11-30
663535819,854528104,2020-01-02,4,NT,F,90910,WV,RENAULT,CLIO,BLUE,PE,1149,2008-05-24
877375171,341017612,2020-01-02,4,NT,PRS,70314,NE,NISSAN,MICRA,RED,DI,1461,2008-06-21
1200846665,617703678,2020-01-02,4,NT,P,41516,DY,CITROEN,C1,WHITE,PE,998,2012-01-02
1060012823,71001503,2020-01-02,4,NT,P,39868,CA,HONDA,CIVIC,GREY,DI,1597,2014-01-31
6339889,262971641,2020-01-02,4,RT,P,48506,DY,VOLKSWAGEN,POLO,BLACK,PE,1197,2016-01-09
637060715,1351222058,2020-01-02,4,NT,PRS,69587,HP,BMW,3 SERIES,BLUE,DI,1995,2012-03-01
284377261,675911576,2020-01-02,4,NT,P,146337,NR,LAND ROVER,FREELANDER,GREY,DI,2179,2010-01-22
1926268875,940268633,2020-01-02,4,NT,P,44050,LN,CITROEN,C3,BLUE,DI,1560,2014-05-14
578088653,206063340,2020-01-02,4,NT,P,86719,BS,VOLKSWAGEN,GOLF,BLUE,DI,1896,2008-09-07
120601067,1267378551,2020-01-02,4,NT,P,40832,OL,MAZDA,2,BLUE,PE,1496,2016-01-05
1988375741,260699130,2020-01-02,4,NT,P,169079,TN,JAGUAR,X-TYPE,BLUE,DI,1988,2005-03-16
973968735,437628193,2020-01-02,4,NT,P,6736,CF,RENAULT,CAPTUR,BLUE,PE,1197,2017-03-14
1111070851,932875104,2020-01-02,4,NT,P,35328,AL,VOLVO,S80,SILVER,DI,2401,2007-09-28
1535415777,1451752720,2020-01-02,4,NT,F,102726,WF,PEUGEOT,206,SILVER,PE,1360,2006-05-31
1316898609,1028986741,2020-01-02,4,NT,P,54619,LA,AUDI,A5,BLUE,PE,2995,2017-02-16
1914176387,1325460518,2020-01-02,4,NT,F,61682,B,FORD,FIESTA,SILVER,PE,1242,2007-12-31
1390898989,1242162864,2020-01-02,4,NT,F,95880,YO,SEAT,ALTEA,RED,PE,1595,2007-07-27
1849730613,68609425,2020-01-02,4,NT,P,64192,BD,VOLKSWAGEN,POLO,BLACK,PE,1198,2013-05-15
1858887271,481364446,2020-01-02,4,NT,F,87502,CR,TOYOTA,PRIUS,SILVER,EL,1497,2008-03-28
1025375931,1067795056,2020-01-02,4,NT,P,114747,CB,LAND ROVER,DISCOVERY,SILVER,DI,2720,2006-03-18
1914375361,287346353,2020-01-02,4,NT,P,15419,CM,HYUNDAI,I20,WHITE,PE,998,2017-01-04
1660425405,1227127993,2020-01-02,4,NT,PRS,49985,LA,ISUZU,D-MAX,SILVER,DI,2499,2016-02-01
827709961,431732792,2020-01-02,4,NT,P,69068,SK,VOLKSWAGEN,TIGUAN,BLACK,DI,1968,2011-09-30
1577666315,1075434517,2020-01-02,4,NT,P,30592,RM,VOLKSWAGEN,UP,BLACK,PE,999,2014-01-31
971629827,1056131583,2020-01-02,4,NT,P,39110,RH,VAUXHALL,ASTRA,BLUE,DI,1598,2017-01-31
1670178985,812967373,2020-01-02,4,NT,P,59369,KT,FORD,FOCUS,BLUE,PE,1596,2012-12-13
601826901,311925582,2020-01-02,4,NT,F,97622,CH,RENAULT,CLIO,BLUE,PE,1149,2006-09-30
1228117665,204974725,2020-01-02,4,NT,P,54680,LS,SUZUKI,SX4,RED,PE,1586,2013-12-14
1877001613,18186717,2020-01-02,4,NT,P,29614,CV,VAUXHALL,CORSA,BLUE,PE,1398,2015-01-10
1767917613,1268387218,2020-01-02,4,NT,F,114365,DN,VAUXHALL,ZAFIRA,BEIGE,PE,1598,2008-10-02
731912293,733303402,2020-01-02,4,NT,P,152040,TW,VAUXHALL,ZAFIRA,BLACK,PE,1796,2006-11-27
1567912735,844759140,2020-01-02,4,NT,F,,CO,FORD,FOCUS,SILVER,PE,1596,2003-11-17
237249933,489099477,2020-01-02,4,NT,P,19049,CA,AUDI,A3,YELLOW,PE,1984,2017-01-05
1328394175,1399299908,2020-01-02,4,NT,P,85996,NR,FORD,FUSION,GREY,PE,1596,2005-01-24
873095303,592794500,2020-01-02,4,NT,F,87614,KT,BMW,525,SILVER,PE,2494,2003-03-21
377088905,1470327971,2020-01-02,4,NT,P,28848,IG,NISSAN,JUKE,SILVER,PE,1598,2016-01-01
1055184813,326607434,2020-01-02,4,NT,F,98322,N,VAUXHALL,COMBO,BLUE,DI,1248,2006-08-17
1342825571,1103479592,2020-01-02,4,NT,P,75810,LE,TOYOTA,HI-ACE,WHITE,DI,2494,2007-02-21
928583393,253415751,2020-01-02,4,NT,PRS,89082,TN,SKODA,FABIA,GREY,PE,1198,2013-01-12
1801807389,264749855,2020-01-02,4,NT,PRS,34693,PO,KIA,VENGA,SILVER,DI,1396,2014-03-18
228889171,1490847528,2020-01-02,4,NT,P,76514,TS,VAUXHALL,COMBO,WHITE,DI,1686,2011-01-14
978297383,594066046,2020-01-02,7,RT,P,246156,B,MERCEDES-BENZ,SPRINTER,WHITE,DI,2148,2009-01-15
1054388917,767352891,2020-01-02,4,NT,P,26295,PO,MERCEDES-BENZ,GLA,WHITE,DI,2143,2016-06-28
464326837,1068252289,2020-01-02,4,NT,P,45448,MK,NISSAN,QASHQAI,BEIGE,DI,1598,2014-07-25
997556789,1386364701,2020-01-02,4,NT,P,22892,NG,MERCEDES-BENZ,E,GREY,DI,2143,2016-01-28
1568310683,144014925,2020-01-02,4,NT,P,26760,LA,VOLKSWAGEN,GOLF,RED,DI,1598,2017-01-11
1604738341,1329314804,2020-01-02,4,NT,PRS,81215,DE,VOLKSWAGEN,GOLF,BLACK,DI,1968,2007-01-24
31422175,105238997,2020-01-02,4,NT,PRS,52887,SG,CITROEN,DS3,WHITE,DI,1560,2013-02-26
698221491,181163522,2020-01-02,4,NT,F,39308,TQ,TOYOTA,AYGO,BLUE,PE,998,2005-08-19
1633203185,7066570,2020-01-02,4,NT,ABR,,TR,FORD,FOCUS,GREY,DI,1753,2008-03-01
528573637,541137180,2020-01-02,4,NT,P,56312,BH,MAZDA,2,RED,PE,1349,2010-03-19
1803947323,925201830,2020-01-02,4,NT,F,134142,LU,VAUXHALL,FRONTERA,SILVER,DI,2171,2003-03-31
580776729,7658985,2020-01-02,4,NT,F,115531,HG,KIA,CEED,SILVER,DI,1582,2014-12-18
127219843,1134477200,2020-01-02,4,NT,P,102086,NG,TOYOTA,AVENSIS,BLUE,DI,1998,2011-03-01
1615636985,1041279468,2020-01-02,4,NT,F,151154,CT,PEUGEOT,5008,GREY,DI,1560,2010-03-27
1687497431,140526522,2020-01-02,4,NT,F,66262,LU,VAUXHALL,ASTRA,SILVER,PE,1598,2012-01-11
583712559,430215046,2020-01-02,4,NT,P,45058,CO,NISSAN,PIXO,GREY,PE,996,2010-01-19
1222643953,948832310,2020-01-02,4,NT,F,143280,PE,SKODA,OCTAVIA,GREY,PE,1984,2001-05-01
1863963035,1216059902,2020-01-02,4,NT,P,106348,BB,HONDA,JAZZ,BLACK,PE,1198,2011-04-21
1712031575,65209932,2020-01-02,7,NT,F,89807,B,FIAT,DUCATO,WHITE,DI,2286,2011-09-21
1822061665,233395051,2020-01-02,4,NT,P,25996,EX,SKODA,FABIA,GREY,PE,1197,2016-03-02
596751137,716626338,2020-01-02,4,NT,P,35575,PO,PEUGEOT,BOXER,WHITE,DI,2178,2006-09-01
1770853443,891253152,2020-01-02,4,NT,P,71640,WA,VOLKSWAGEN,GOLF,GREY,PE,1390,2007-12-13
908926039,182344399,2020-01-02,4,NT,PRS,49786,ME,VAUXHALL,CORSA,BLACK,PE,1229,2013-05-01
1185071231,954860815,2020-01-02,4,NT,P,20675,PR,BMW,M4,GREY,PE,2979,2015-01-07
1247973993,275604676,2020-01-02,4,NT,F,87094,NG,TOYOTA,AURIS,WHITE,DI,2231,2008-01-08
487516943,1112245543,2020-01-02,4,NT,P,60162,DY,VAUXHALL,MOKKA,BLACK,DI,1686,2013-04-08
433722059,1271733634,2020-01-02,4,NT,PRS,108646,CB,HYUNDAI,SANTA FE,GREY,DI,2199,2012-01-27
1851273625,1221064668,2020-01-02,4,NT,P,40904,RG,FORD,C-MAX,WHITE,PE,1596,2011-11-29
1543776539,705321415,2020-01-02,4,NT,F,34859,YO,TOYOTA,YARIS,GREY,PE,1329,2013-01-09
771425975,38970890,2020-01-02,4,NT,F,165032,DT,VOLKSWAGEN,TRANSPORTER,WHITE,DI,1896,2005-03-09
1416229029,782712745,2020-01-02,4,NT,P,18895,CV,SKODA,SUPERB,GREY,DI,1968,2017-01-20
733853253,594312507,2020-01-02,4,NT,P,31176,PO,FORD,S-MAX,BLUE,DI,1997,2016-03-01
1869984889,580959621,2020-01-02,4,NT,P,31191,ME,FORD,FOCUS,BLUE,DI,1499,2017-02-21
206145793,508748256,2020-01-02,4,RT,P,92736,LE,PEUGEOT,207,GREY,DI,1560,2007-12-17
854781987,1185871135,2020-01-02,4,NT,P,38878,CH,MINI,COOPER,ORANGE,DI,1496,2014-12-30
728379541,784329202,2020-01-02,7,NT,F,50163,NP,CITROEN,RELAY,WHITE,DI,2198,2011-01-21
257504209,11004192,2020-01-02,4,NT,F,90757,TQ,VOLVO,V50,SILVER,PE,2435,2005-03-11
1451860791,1239790252,2020-01-02,4,NT,PRS,70815,M,TOYOTA,ESTIMA,WHITE,PE,2430,1999-12-31
1050109049,165216212,2020-01-02,4,NT,F,84896,TS,RENAULT,CLIO,SILVER,PE,1149,2003-09-30
257902157,1262686982,2020-01-02,4,NT,P,70214,EX,SUZUKI,SWIFT,WHITE,PE,1242,2010-10-19
1923532019,1243983883,2020-01-02,4,NT,P,17949,SS,RENAULT,CAPTUR,ORANGE,DI,1461,2016-12-29
1133664035,1987177,2020-01-02,7,NT,P,166052,LN,PEUGEOT,BOXER,GREY,DI,2198,2016-01-18
644475387,1438284704,2020-01-02,4,NT,P,160888,CV,CITROEN,BERLINGO,SILVER,DI,1997,2003-12-24
366190261,332979729,2020-01-02,4,NT,P,113615,SO,FORD,MONDEO,BLUE,HY,1999,2016-09-06
227894301,258642973,2020-01-02,4,NT,P,58289,SY,FORD,KUGA,WHITE,DI,1997,2014-06-30
261784077,169685238,2020-01-02,4,NT,P,164521,BH,VOLKSWAGEN,GOLF,BLACK,PE,1390,2004-04-16
910866999,1122201788,2020-01-02,4,NT,F,323977,CO,TOYOTA,PREVIA,RED,PE,2438,1991-02-01
1330733083,1253177111,2020-01-02,4,NT,F,28952,S,PEUGEOT,208,RED,PE,1000,2013-05-02
1824599547,1125101939,2020-01-02,4,NT,P,41973,GU,FORD,FIESTA,RED,PE,1242,2014-01-24
482640153,107774560,2020-01-02,4,NT,P,70433,PO,JAGUAR,XF,GREY,DI,2993,2010-05-24
571071929,1051475739,2020-01-02,4,NT,P,22890,B,NISSAN,JUKE,SILVER,PE,1598,2014-12-02
719620831,840698339,2020-01-02,4,NT,PRS,47528,RG,VAUXHALL,CORSA,BLUE,PE,1398,2014-06-27
75613673,943137670,2020-01-02,4,NT,P,107666,W,VOLKSWAGEN,BEETLE,RED,PE,1984,1999-12-31
1144562679,39908774,2020-01-02,4,NT,F,121487,PO,AUDI,A4,BLUE,DI,1896,2004-09-10
136973423,305965168,2020-01-02,4,NT,P,134099,B,VAUXHALL,VIVARO,WHITE,DI,1870,2006-03-24
220329435,776072917,2020-01-02,2,NT,P,6659,W,KAWASAKI,ZX,GREEN,PE,1043,2013-11-12
224012381,37113488,2020-01-02,4,NT,P,31898,RH,TOYOTA,YARIS,BLUE,PE,998,2005-01-29
325084787,420058062,2020-01-02,4,NT,F,147389,NP,PEUGEOT,308,SILVER,DI,1560,2010-09-07
1261410519,243288237,2020-01-02,4,NT,F,67387,ME,BMW,3 SERIES,SILVER,DI,1995,2013-06-25
219931487,352791807,2020-01-02,4,NT,P,46568,IP,VAUXHALL,ANTARA,SILVER,DI,2231,2015-12-30
334440419,334053330,2020-01-02,4,NT,P,84411,DA,SUBARU,IMPREZA,SILVER,PE,1994,2004-04-30
1173774639,1360170469,2020-01-02,4,NT,P,37199,BD,MAZDA,2,RED,DI,1499,2017-01-05
574555901,97141688,2020-01-02,4,NT,P,58017,LA,VAUXHALL,CORSA,ORANGE,PE,1229,2011-07-11
992631219,552001904,2020-01-02,4,NT,F,131679,HU,AUDI,A4,RED,DI,1968,2008-12-22
1210551465,936856884,2020-01-02,4,NT,P,97092,EX,FORD,FUSION,SILVER,PE,1399,2006-11-01
1357805109,181051165,2020-01-02,4,NT,P,14103,NG,FORD,ECOSPORT,YELLOW,PE,1498,2016-01-20
716136859,1169931607,2020-01-02,4,NT,P,58014,AL,VAUXHALL,ASTRA,SILVER,DI,1686,2013-01-28
575700965,415540216,2020-01-02,4,NT,PRS,55364,PR,PEUGEOT,206,BLUE,PE,1124,2003-09-08
899968355,215208718,2020-01-02,4,NT,F,82951,BA,CITROEN,RELAY,WHITE,DI,2198,2007-05-02
698022517,191915932,2020-01-02,4,NT,P,123586,SP,FORD,MONDEO,BLACK,DI,1997,2009-01-06
549623809,1012181350,2020-01-02,4,NT,P,59637,IP,VOLKSWAGEN,POLO,BLUE,PE,1198,2006-03-22
1124308403,1489864914,2020-01-02,4,NT,P,111684,PR,VOLVO,V70 SE LUX D5,SILVER,DI,2400,2010-09-01
1191888981,1455157874,2020-01-02,4,NT,P,83585,SS,FORD,KUGA,WHITE,DI,1997,2011-11-15
1469776159,1306448000,2020-01-02,4,NT,F,62190,GU,FORD,MONDEO,BLACK,PE,1999,2011-01-21
1072503259,352865218,2020-01-02,4,NT,F,107070,LL,VOLKSWAGEN,POLO,RED,PE,1800,2006-06-23
1601802511,995683055,2020-01-02,4,NT,P,98799,BL,SKODA,FABIA,BLUE,DI,1598,2013-06-19
727035503,92543641,2020-01-02,4,NT,P,14047,CF,FORD,FIESTA,WHITE,PE,1249,2017-03-31
146877197,975823069,2020-01-02,4,NT,F,94783,WS,RENAULT,MEGANE,GREY,DI,1461,2013-12-31
187982671,1045058519,2020-01-02,4,NT,PRS,37762,PO,SUZUKI,ALTO,WHITE,PE,996,2013-12-31
1586425025,1292681352,2020-01-02,4,NT,F,58071,DY,FORD,KA,RED,PE,1297,2008-09-12
1948066163,855344365,2020-01-02,4,NT,P,91928,NG,AUDI,A3,BLACK,DI,1968,2014-04-08
1930548743,1345834665,2020-01-02,4,NT,P,49714,PE,FIAT,500,PINK,PE,1242,2013-03-21
255364275,1163753891,2020-01-02,4,NT,F,28169,SK,RENAULT,TRAFIC,WHITE,DI,1598,2015-10-30
915544815,474692600,2020-01-02,4,NT,P,52362,TS,VAUXHALL,ASTRA,BLUE,PE,1398,2012-06-28
1465496291,244422907,2020-01-02,4,NT,P,37652,KT,AUDI,A1,BLACK,PE,1197,2014-01-10
1030053747,276013885,2020-01-02,4,NT,F,42687,KT,VAUXHALL,CORSA,WHITE,PE,1229,2014-10-07
542408111,1246557719,2020-01-02,4,NT,F,53137,SW,SEAT,LEON,BLACK,DI,1598,2016-01-25
413118615,1033254282,2020-01-02,4,NT,P,104157,TW,BMW,120,GREY,DI,1995,2007-10-03
1706208695,386156909,2020-01-02,4,NT,P,10821,TW,FORD,C-MAX,BLUE,DI,1499,2017-01-25
328020617,1208111023,2020-01-02,4,NT,P,33001,PO,VAUXHALL,CORSA,RED,PE,1398,2016-06-20
765802069,730282193,2020-01-02,4,NT,P,29701,LE,SKODA,CITIGO,WHITE,PE,999,2013-02-12
1472862183,613317308,2020-01-02,4,NT,F,88201,LA,KIA,SORENTO,BLACK,DI,2497,2006-06-29
342602207,23797116,2020-01-02,4,NT,P,124071,MK,VAUXHALL,INSIGNIA,BLUE,DI,1956,2011-03-15
805116777,64541558,2020-01-02,4,NT,P,69291,WS,PEUGEOT,1007,BLACK,PE,1587,2006-12-28
1328593149,184232574,2020-01-02,4,NT,F,127991,OX,VOLKSWAGEN,TOURAN,BLUE,DI,1896,2005-09-28
44858701,475763508,2020-01-02,4,NT,P,82710,CF,VOLVO,V50,GREY,DI,1998,2008-03-01
696081557,1202296142,2020-01-02,4,NT,P,72848,YO,LAND ROVER,DEFENDER,GREEN,DI,2495,1996-01-19
1059862629,1084197753,2020-01-02,4,NT,P,21910,TQ,SUZUKI,VITARA,WHITE,PE,1373,2016-01-05
1274051149,279238272,2020-01-02,4,NT,F,86588,TQ,LAND ROVER,DISCOVERY,GREEN,DI,2993,2009-12-31
1849531639,449960033,2020-01-02,4,NT,P,26565,B,VAUXHALL,ASTRA,WHITE,PE,1398,2013-01-10
1982106133,526600630,2020-01-02,4,NT,P,105833,B,AUDI,Q7,BLACK,DI,2967,2007-11-19
1134411151,907161878,2020-01-02,4,NT,F,116873,ME,MERCEDES-BENZ,CLK,SILVER,PE,4266,2000-11-23
1884566479,844609647,2020-01-02,4,NT,P,10988,CV,ABARTH,595,GREY,PE,1368,2017-01-31
1512822593,151489690,2020-01-02,4,NT,P,17589,WA,FORD,FIESTA,GREEN,PE,1242,2012-09-30
714394873,1009568373,2020-01-02,4,NT,P,43760,S,VAUXHALL,ADAM,WHITE,PE,1229,2014-09-19
1732285851,1140403591,2020-01-02,7,NT,P,65480,CM,MERCEDES-BENZ,SPRINTER,GREEN,DI,2143,2013-01-22
1258076741,1241538308,2020-01-02,4,NT,F,188218,GL,SKODA,OCTAVIA,BLACK,DI,1968,2007-05-16
1200249743,654412670,2020-01-02,4,NT,P,90067,TQ,VAUXHALL,MERIVA,BLACK,PE,1364,2009-09-07
316724025,695361492,2020-01-02,4,NT,F,107341,WF,FORD,KA,BLUE,PE,1242,2010-09-17
883644779,1186053906,2020-01-02,4,RT,P,114015,SN,RENAULT,KANGOO,BLUE,DI,1461,2012-03-30
1316500661,649384536,2020-01-02,4,NT,PRS,79579,PO,FORD,FUSION,BLUE,DI,1560,2009-03-18
1871129953,276040242,2020-01-02,4,NT,F,107925,TS,TOYOTA,YARIS,RED,DI,1364,2009-11-20
975710721,17350216,2020-01-02,4,NT,F,97115,BS,FORD,FOCUS,SILVER,DI,1560,2006-06-29
1757217943,507158663,2020-01-02,4,NT,PRS,135536,PE,JAGUAR,XF,WHITE,DI,2993,2012-12-03
848362185,623420274,2020-01-02,4,NT,P,204382,B,VOLKSWAGEN,PASSAT,GREY,DI,1968,2007-06-22
763065213,212984825,2020-01-02,4,NT,P,75021,SE,TOYOTA,PRIUS,WHITE,HY,1798,2017-12-13
568136099,222462750,2020-01-02,4,NT,F,81483,YO,FORD,FOCUS,BLUE,PE,1596,2008-04-11
1803399181,1306856970,2020-01-02,4,NT,P,85654,RM,VAUXHALL,ZAFIRA,SILVER,PE,1598,2007-07-18
418145599,1490030674,2020-01-02,4,NT,PRS,202836,OX,SKODA,FABIA,GREEN,DI,1896,2000-06-10
458654151,1497286031,2020-01-02,4,NT,P,40510,EX,VAUXHALL,ASTRA,BLACK,DI,1956,2013-03-18
769485015,1471993820,2020-01-02,4,NT,P,105955,CA,TOYOTA,AURIS,GREY,PE,1329,2009-03-27
1836095113,1296979609,2020-01-02,4,NT,P,58184,PE,BMW,535,GREY,DI,2993,2016-07-29
924502499,1315708711,2020-01-02,4,NT,P,49505,LL,NISSAN,X-TRAIL,WHITE,DI,1598,2015-01-30
368131221,1158337556,2020-01-02,2,NT,P,105351,RG,HONDA,CBF 1000 A-7,SILVER,PE,998,2008-03-15
1560148895,1449536124,2020-01-02,4,NT,P,87681,EN,NISSAN,QASHQAI,GREY,PE,1598,2009-10-19
51079529,37489709,2020-01-02,4,NT,F,131180,SE,BMW,3 SERIES,SILVER,DI,2926,2002-03-01
1360144017,546719390,2020-01-02,4,NT,P,107365,CO,AUDI,Q7,BLUE,DI,2967,2011-04-28
1950803019,119424518,2020-01-02,4,NT,P,38037,HP,KIA,RIO,BLUE,PE,1399,2011-09-30
433372891,608303254,2020-01-02,4,NT,P,45442,KT,VOLKSWAGEN,GOLF,GREY,PE,1984,2011-01-22
842141357,1048471281,2020-01-02,4,NT,P,21043,BN,FORD,TRANSIT CONNECT,WHITE,DI,1560,2014-09-30
223216485,599807950,2020-01-02,4,NT,P,52241,NW,VOLKSWAGEN,TOURAN,BLUE,DI,1598,2012-08-20
1572391577,1004908178,2020-01-02,4,NT,F,124928,DT,NISSAN,MICRA,BLUE,PE,1598,2006-01-31
1572590551,1265450300,2020-01-02,4,NT,P,125390,EX,FORD,MONDEO,BLUE,DI,1997,2007-12-24
208435921,113805034,2020-01-02,4,NT,PRS,54343,SE,BMW,120,BLACK,DI,1995,2007-12-21
107412295,1075482273,2020-01-02,4,RT,P,26079,B,RENAULT,CLIO,RED,PE,1149,2014-03-28
517277045,408270294,2020-01-02,4,NT,PRS,103030,GL,VOLVO,V50,GREY,PE,1798,2005-09-30
50482607,1198433408,2020-01-02,4,NT,P,125934,OL,FORD,TRANSIT,WHITE,DI,2198,2010-06-25
971828801,1435311389,2020-01-02,4,NT,P,15731,GL,VAUXHALL,CORSA,BLACK,PE,1398,2017-01-16
1088875615,66826686,2020-01-02,4,NT,P,71705,BA,TOYOTA,HIACE,BLUE,DI,2494,2007-12-17
421280403,1145070699,2020-01-02,4,NT,P,64950,PO,FORD,TRANSIT,WHITE,DI,2198,2016-06-20
1779413179,299554847,2020-01-02,4,NT,P,18412,FY,BMW,520,GREY,DI,1995,2016-11-30
437453785,522588178,2020-01-02,4,NT,PRS,110534,BH,VOLKSWAGEN,POLO,SILVER,PE,1198,2006-05-27
36298965,708423231,2020-01-02,4,NT,P,41787,MK,VOLKSWAGEN,TIGUAN,WHITE,DI,1968,2014-09-19
960382015,418032316,2020-01-02,4,RT,P,98490,BA,RENAULT,GRAND SCENIC,BLACK,DI,1461,2005-11-04
1065287561,195918257,2020-01-02,4,NT,PRS,23201,MK,SUZUKI,ALTO,WHITE,PE,996,2015-01-13
91190133,726690988,2020-01-02,4,NT,P,67736,PO,FORD,FOCUS,GREY,DI,1560,2007-03-01
1090418627,868279283,2020-01-02,4,NT,P,3331,SW,VOLKSWAGEN,GOLF,BLUE,PE,1984,2017-01-14
1073100181,633991477,2020-01-02,4,NT,P,82370,CV,VOLKSWAGEN,TIGUAN,BLACK,DI,1968,2013-07-28
877972093,1440022054,2020-01-02,4,NT,P,46096,CB,TOYOTA,YARIS,GREEN,PE,998,2003-09-05
291195011,1455949594,2020-01-02,4,NT,F,87465,WN,CHEVROLET,MATIZ,BLUE,PE,995,2006-01-30
230830131,935914114,2020-01-02,4,NT,F,124615,TS,FORD,MONDEO,BLUE,DI,1997,2011-05-18
1184872257,634312203,2020-01-02,4,NT,PRS,75453,LL,FORD,FIESTA,WHITE,PE,998,2013-12-23
1232198559,1056148580,2020-01-02,4,NT,P,227143,GU,MERCEDES,E 320,SILVER,DI,3226,2001-12-10
1788967785,970467991,2020-01-02,4,NT,F,59303,WA,VAUXHALL,INSIGNIA,GREEN,DI,1956,2014-06-06
